,EMP_emp2006,EMP_adm2006,EMP_agr2006,EMP_cre2006,EMP_loi2006,EMP_dis2006,EMP_edu2006,EMP_fab2006,EMP_bag2006,EMP_tra2006,EMP_san2006,EMP_res2006,EMP_emp2016,EMP_adm2016,EMP_agr2016,EMP_cre2016,EMP_loi2016,EMP_dis2016,EMP_edu2016,EMP_fab2016,EMP_bag2016,EMP_tra2016,EMP_san2016,EMP_res2016,DBL_dep,DBL_nomdep,DBL_nomcommune,EMP_codecommune,EMP_btp_cie2006,EMP_btp_cie2016,EMP_rep_con2016,EMP_rep_con2006
0,58.096809,0.0,15.552163,0.0,0.0,0.0,3.2486711,3.8880408,8.1159945,0.0,0.0,11.776081,45.694237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1448963,5.0634418,4.9324327,9.891304,24,DORDOGNE,SAINT-AGNE,24361,11.627818,19.729731,4.9324327,3.8880408
1,539.85187,43.930305,120.75423,11.878788,11.878788,16.030321,4.2279534,86.507698,43.300407,20.20643,25.012447,76.117661,515.48157,15.144451,145.80444,5.8620448,0.0,25.406929,21.088972,110.2556,18.271633,16.170187,40.249046,49.275131,24,DORDOGNE,VAL-DE-LOUYRE-ET-CAUDEAU,24362,48.074566000000004,40.443021,27.5101287,31.9322479
2,160.11839,11.923394,42.146214,0.0,0.0,3.9744649,4.2413054,4.0520606,8.0034943,12.015883,0.0,41.439175,105.08546,4.9311929,25.447573,0.0,10.136407,0.0,5.0501075,5.1950622,0.0,0.0,10.692969,15.321318,24,DORDOGNE,COLY-SAINT-AMAND,24364,12.329570799999999,18.396976,9.9138613,19.9928334
3,31.693779,0.0,23.770334,0.0,0.0,0.0,0.0,0.0,3.9617224,0.0,0.0,3.9617224,55.827427,5.1464434,10.292887,0.0,5.0,0.0,5.1464434,0.0,5.1464434,0.0,5.1464434,0.0,24,DORDOGNE,SAINT-AMAND-DE-VERGT,24365,0.0,19.948765,0.0,0.0
4,115.82452,4.1545701,45.700272,0.0,0.0,0.0,0.0,8.3091402,8.3825235,4.0351844,4.1545701,24.77285,74.199028,0.0,4.3342676,0.0,10.367214,5.0814633,0.0,5.1836071,5.0814633,0.0,0.0,30.024939,24,DORDOGNE,SAINT-ANDRÉ-D'ALLAS,24366,16.315411,14.126072,0.0,0.0
5,11.922581,0.0,0.0,0.0,0.0,3.9741936,0.0,0.0,0.0,0.0,0.0,0.0,29.653179,0.0,9.8843927,0.0,0.0,0.0,4.9421964,4.9421964,0.0,0.0,0.0,0.0,24,DORDOGNE,SAINT-ANDRÉ-DE-DOUBLE,24367,7.9483871,4.9421964,4.9421964,0.0
6,550.97552,23.75296,59.564121,0.0,11.943158,16.857834,21.076897,191.48914,27.917439,35.51379,8.0768709,47.591351,457.37552,15.01906,75.00415,4.91223,5.035882,19.544853,18.231142,122.72993,8.1386223,27.888657,5.0,57.915192,24,DORDOGNE,SAINT-ANTOINE-DE-BREUILH,24370,35.612389,52.745828700000004,45.209964,71.579555
7,40.072002,7.8383837,11.972516,0.0,7.9679379,0.0,0.0,0.0,0.0,0.0,3.9191918,0.0,71.618996,0.0,15.090893,0.0,0.0,0.0,0.0,0.0,5.1389184,5.1389184,5.1389184,10.277837,24,DORDOGNE,SAINT-AQUILIN,24371,8.373971,25.694592,5.1389184,0.0
8,2061.1885,318.98071,28.392185,14.16318,60.922146,139.07869,47.197922,218.68166,154.8793,148.40181,185.61815,292.62122,2484.582,443.85724,21.067768,13.075797,44.136307,214.59735,54.674839,186.26837,153.9142,187.11008,299.64929,270.08731,24,DORDOGNE,SAINT-ASTIER,24372,214.874277,307.919716,288.223786,237.377271
9,76.218948,8.1049843,36.410488,0.0,0.0,4.04561,0.0,4.0,0.0,0.0,0.0,0.0,106.1918,0.0,40.585602,0.0,5.0782871,0.0,0.0,15.191557,15.248549,0.0,0.0,5.0919375,24,DORDOGNE,SAINT-AUBIN-DE-CADELECH,24373,19.550343,19.903923,5.0919375,4.1075225
10,23.909433,0.0,15.939623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9849057,48.83382,9.7667637,4.8833818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.41691,24,DORDOGNE,SAINT-AUBIN-DE-LANQUAIS,24374,0.0,0.0,9.7667637,3.9849057
11,31.496063,0.0,3.9370079,0.0,0.0,0.0,0.0,3.9370079,0.0,0.0,0.0,15.748032,4.7945204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7945204,24,DORDOGNE,SAINT-AUBIN-DE-NABIRAT,24375,7.8740158,0.0,0.0,0.0
12,603.22412,64.367104,40.164368,4.0254779,13.132028,23.905828,40.922215,28.156658,28.178196,76.488609,75.832069,48.423683,525.49524,48.723595,5.0806932,0.0,3.0299935,19.137718,69.822182,64.394402,30.410833,45.73658,84.165474,52.913189,24,DORDOGNE,SAINT-AULAYE-PUYMANGOU,24376,75.58933959999999,39.816111,62.264473,84.038536
13,35.961136,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,15.959596,15.322964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0956297,0.0,0.0,10.227334,24,DORDOGNE,SAINT-AVIT-DE-VIALARD,24377,8.0015407,0.0,0.0,0.0
14,31.526014,0.0,7.9032865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.941933,0.0,15.0,0.0,0.0,0.0,0.0,0.0,4.9421206,0.0,0.0,14.942121,24,DORDOGNE,SAINT-AVIT-RIVIÈRE,24378,0.0,5.0,5.0576916,23.622728
15,78.584274,7.7400165,23.671452,0.0,0.0,0.0,0.0,7.8545456,0.0,0.0,7.7922678,27.598724,54.146919,5.4146919,5.4146919,0.0,5.4146919,0.0,0.0,10.829384,0.0,5.4146919,5.4146919,0.0,24,DORDOGNE,SAINT-AVIT-SÉNIEUR,24379,3.9272728,5.4146919,10.829384,0.0
16,48.78875,4.0525684,8.1051369,0.0,0.0,7.9345746,0.0,4.0525684,0.0,8.1051369,0.0,4.0525684,65.875694,10.435339,9.7656898,0.0,5.0139399,5.1485548,0.0,5.0139399,0.0,0.0,0.0,14.910725,24,DORDOGNE,SAINT-BARTHÉLEMY-DE-BELLEGARDE,24380,4.0525684,15.5875082,0.0,8.4336257
17,44.162571,0.0,16.140968,0.0,0.0,0.0,0.0,7.9351354,0.0,12.015981,0.0,4.0352421,94.574181,0.0,9.905139,5.0188127,5.1318684,0.0,0.0,29.98366,0.0,14.449613,0.0,15.077649,24,DORDOGNE,SAINT-BARTHÉLEMY-DE-BUSSIÈRE,24381,4.0352421,0.0,15.0074396,0.0
18,91.866966,0.0,16.203936,0.0,0.0,11.326324,4.0679784,20.271914,4.0679784,0.0,0.0,4.0679784,149.62491,10.02907,25.030354,0.0,5.107399,19.971447,0.0,14.137261,10.899485,1.0986573,0.0,18.379848,24,DORDOGNE,SAINT-CAPRAISE-DE-LALINDE,24382,12.0048594,14.8555659,30.115829,19.8559974
19,20.287769,0.0,8.1151075,0.0,0.0,0.0,0.0,0.0,8.1151075,0.0,0.0,4.0575538,57.562954,0.0,4.75,0.0,9.5,4.75,0.0,5.0118585,4.75,0.0,4.75,5.051096,24,DORDOGNE,SAINT-CAPRAISE-D'EYMET,24383,0.0,14.25,4.75,0.0
20,28.895805,0.0,21.446228,0.0,0.0,0.0,0.0,0.0,3.7247889,0.0,0.0,0.0,24.710144,0.0,14.855072,0.0,0.0,0.0,0.0,4.927536,0.0,0.0,4.927536,0.0,24,DORDOGNE,SAINT-CERNIN-DE-LABARDE,24385,3.7247889,0.0,0.0,0.0
21,44.513729,4.0550427,16.128431,0.0,0.0,0.0,0.0,4.0550427,0.0,8.1100855,0.0,4.0550427,30.065712,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0657129,24,DORDOGNE,SAINT-CERNIN-DE-L'HERM,24386,8.1100855,10.0,0.0,0.0
22,61.251011,3.9038663,12.342854,0.0,0.0,4.1706567,3.8356164,4.1706567,0.0,8.3413134,0.0,0.0,69.531273,4.9386325,0.0,0.0,4.9386325,9.9054136,0.0,0.0,0.0,0.0,4.7594285,10.009893,24,DORDOGNE,SAINT-CHAMASSY,24388,20.31539,29.6617351,5.3175368,4.1706567
23,24.889658,0.0,0.0,0.0,0.0,12.533794,0.0,0.0,4.0,0.0,0.0,4.1779318,10.205278,0.0,5.1026392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,DORDOGNE,SAINT-CRÉPIN-D'AUBEROCHE,24390,4.1779318,5.1026392,0.0,0.0
24,140.64462,0.0,36.0,3.9396751,4.1545701,4.0,0.0,0.0,20.229738,16.151579,0.0,23.946102,181.22157,0.0,50.101051,0.0,10.243778,0.0,0.0,10.316901,24.872726,19.866058,0.0,5.0,24,DORDOGNE,SAINT-CRÉPIN-ET-CARLUCET,24392,24.283285,50.323143,10.497908,7.9396753
25,10.138129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9831045,14.885057,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.9425287,24,DORDOGNE,SAINTE-CROIX,24393,3.9831045,4.9425287,0.0,2.1719203
26,50.868443,0.0,0.0,0.0,0.0,0.0,0.0,20.016062,0.0,0.0,0.0,4.0,54.970078,0.0,5.174921,5.2441859,0.0,0.0,0.0,4.7872338,4.8591547,0.0,0.0,0.0,24,DORDOGNE,SAINTE-CROIX-DE-MAREUIL,24394,14.852381,34.904583,0.0,12.0
27,59.706703,0.0,0.0,0.0,3.9463806,3.9463806,0.0,0.0,3.9463806,0.0,0.0,31.822456,101.20782,5.2624025,10.081464,0.0,0.0,0.0,5.0814633,5.2624025,10.458822,0.0,5.0814633,20.92387,24,DORDOGNE,SAINT-CYBRANET,24395,16.045103,18.985619,20.0703175,0.0
28,853.12469,40.00943,39.992817,0.0,7.9861956,95.120422,56.081772,119.76545,59.689907,95.603729,51.693115,123.6901,695.28796,30.089205,50.5471,0.0,5.0806451,84.822128,27.872633,35.451008,95.230919,40.734604,73.495605,131.14258,24,DORDOGNE,SAINT-CYPRIEN,24396,99.501987,65.430923,55.390618,63.989773
29,94.403473,0.0,59.275108,0.0,3.0981221,0.0,0.0,4.0,8.0,4.0284834,0.0,12.001759,54.775383,0.0,34.991058,0.0,0.0,0.0,0.0,0.0,5.2201309,0.0,0.0,0.0,24,DORDOGNE,SAINT-CYR-LES-CHAMPAGNES,24397,4.0,14.564194,0.0,0.0
30,96.297348,20.205839,8.0852985,0.0,0.0,3.8389964,0.0,20.009834,4.0096231,0.0,3.9828777,8.0207615,105.15189,10.036148,24.705328,0.0,5.0188127,5.0321012,2.7622161,10.037865,0.0,0.0,0.0,34.890903,24,DORDOGNE,SAINT-ESTÈPHE,24398,24.101465,8.0568972,4.6116161,4.0426493
31,24.025923,0.0,12.045635,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.566038,0.0,20.566038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,DORDOGNE,SAINT-ÉTIENNE-DE-PUYCORBIER,24399,3.9802885,0.0,0.0,0.0
32,105.63749,3.9256275,19.628138,0.0,3.9256275,15.70251,0.0,15.902272,7.9519668,7.9841161,0.0,11.096666,86.224701,5.0381947,10.134826,0.0,0.0,9.8125277,0.0,0.0,5.2102804,4.9233232,0.0,15.280789,24,DORDOGNE,SAINTE-EULALIE-D'ANS,24401,11.6693084,35.824761,0.0,7.851255
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3745756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1326404,0.0,5.2419353,24,DORDOGNE,SAINT-FÉLIX-DE-BOURDEILLES,24403,0.0,0.0,0.0,0.0
34,56.115471,0.0,19.967346,0.0,0.0,0.0,0.0,4.0913095,8.0928507,8.0,3.963964,0.0,34.940048,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,15.0,24,DORDOGNE,SAINT-FÉLIX-DE-REILLAC-ET-MORTEMART,24404,4.0,0.0,4.9400477,8.0
35,92.579781,0.0,22.884127,0.0,0.0,0.0,3.9562044,11.914347,13.437156,4.8940492,3.8649952,8.0514421,92.555466,4.7432709,23.716354,0.0,0.0,0.0,5.0485435,10.0,4.9300566,3.8884435,19.970272,9.4865417,24,DORDOGNE,SAINT-FÉLIX-DE-VILLADEIX,24405,3.9562044,4.7432709,6.0287142,19.621254
36,31.902458,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.9463806,0.0,15.956078,0.0,119.5526,0.0,0.0,0.0,0.0,0.0,0.0,4.9369087,0.0,5.0,79.731964,4.9551773,24,DORDOGNE,SAINTE-FOY-DE-BELVÈS,24406,0.0,0.0,24.928547,4.0
37,36.93639,4.1170487,12.351147,4.1170487,0.0,4.0,0.0,0.0,4.1170487,0.0,0.0,4.1170487,19.665272,0.0,0.0,0.0,0.0,0.0,0.0,4.9163179,0.0,0.0,0.0,14.748954,24,DORDOGNE,SAINTE-FOY-DE-LONGAS,24407,0.0,0.0,0.0,4.1170487
38,40.288948,4.0,24.164347,0.0,0.0,0.0,0.0,0.0,3.9694479,0.0,4.0775771,4.0775771,50.664898,10.099696,14.901589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.713676,24,DORDOGNE,SAINT-FRONT-D'ALEMPS,24408,0.0,4.957314,0.9926244,0.0
39,287.43341,8.0,4.0,0.0,0.0,28.14784,4.0,16.144344,15.266747,11.934935,8.0,31.703737,264.54068,20.0,0.0,0.0,0.0,5.0,16.153793,8.0690727,15.047996,40.03252,0.0,50.101353,24,DORDOGNE,SAINT-FRONT-DE-PRADOUX,24409,140.2801034,85.007301,25.1286494,19.955696
40,48.956192,0.0,4.0923376,0.0,0.0,8.1007605,4.0243902,0.0,0.0,8.1846752,0.0,4.0923376,64.286453,10.333224,20.522598,0.0,0.0,0.0,5.038785,0.0,0.0,0.0,0.0,18.184559,24,DORDOGNE,SAINT-FRONT-LA-RIVIÈRE,24410,16.36935,10.207292,0.0,4.0923376
41,43.001865,12.012214,4.0,0.0,0.0,0.0,0.0,8.0385895,0.0,3.9931846,0.0,0.0,55.05191,10.05386,0.0,0.0,5.0,0.0,0.0,19.883818,5.0,4.9846172,0.0,0.0,24,DORDOGNE,SAINT-FRONT-SUR-NIZONNE,24411,2.8524094,5.0502677,5.0793462,12.105468
42,267.35095,16.799093,64.574188,3.9194632,8.041872,20.391703,7.8782091,20.319744,16.263277,8.1639919,8.083744,32.328289,322.68912,10.239381,55.075417,0.0,0.0,14.933082,9.7184076,30.203974,45.544586,5.0432739,4.9031134,35.761894,24,DORDOGNE,SAINT-GENIÈS,24412,40.46233,85.9857029,25.280289,20.1250366
43,19.105978,0.0,7.8055291,0.0,0.0,0.0,3.7668161,0.0,0.0,0.0,0.0,0.0,7.2992201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2992201,24,DORDOGNE,SAINT-GEORGES-BLANCANEIX,24413,0.0,0.0,0.0,7.5336322
44,40.033802,4.0223856,12.082085,0.0,0.0,4.0,3.9562044,0.0,0.0,0.0,0.0,0.0,57.375206,0.0,0.0,0.0,0.0,5.012785,3.4580481,0.0,8.3436422,0.0,5.0,15.382816,24,DORDOGNE,SAINT-GEORGES-DE-MONTCLARD,24414,11.973126,9.9989576,10.178958,4.0
45,32.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,29.800461,0.0,0.0,0.0,0.0,0.0,0.0,10.073598,0.0,0.0,5.0,5.0,24,DORDOGNE,SAINT-GÉRAUD-DE-CORPS,24415,12.0,5.0,4.7268629,8.0
46,27.944592,0.0,0.0,0.0,0.0,7.9396753,0.0,4.0,3.9502075,0.0,0.0,0.0,30.519403,5.028409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.434176,24,DORDOGNE,SAINT-GERMAIN-DE-BELVÈS,24416,8.0,0.0,10.056818,4.054709
47,86.773987,3.9361277,15.82641,0.0,0.0,19.723511,0.0,0.0,11.990696,0.0,0.0,0.0,51.57011,0.0,20.323896,0.0,0.0,4.9871798,4.8959022,0.0,0.0,0.0,0.0,5.4184098,24,DORDOGNE,SAINT-GERMAIN-DES-PRÉS,24417,35.29724,10.526314,5.4184098,0.0
48,179.19075,15.96095,4.0,0.0,0.0,12.0,4.3048239,72.457542,24.748838,4.3048239,4.0282812,16.0,80.122452,0.0,5.0,0.0,0.0,0.0,5.0,19.983532,10.0,5.0,5.1389184,20.0,24,DORDOGNE,SAINT-GERMAIN-DU-SALEMBRE,24418,17.3854889,10.0,0.0,4.0
49,56.765438,0.0,7.9881845,0.0,4.177074,16.146832,0.0,4.0,8.2004662,0.0,3.9849057,8.0909033,59.207066,15.816067,0.0,0.0,0.0,5.300806,4.8965883,0.0,5.0946898,5.0,0.0,9.8240004,24,DORDOGNE,SAINT-GERMAIN-ET-MONS,24419,4.177074,3.0775204,10.197394,0.0
50,39.747414,0.0,4.0,0.0,0.0,0.0,0.0,7.980598,4.0,0.0,4.0,7.7668161,44.423569,0.0,19.745855,0.0,0.0,4.9364638,0.0,4.9318571,0.0,0.0,0.0,14.809392,24,DORDOGNE,SAINT-GÉRY,24420,12.0,0.0,0.0,0.0
51,31.268782,0.0,7.8385835,0.0,7.8385835,3.8337409,0.0,0.0,0.0,3.9192917,0.0,3.9192917,18.082632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6135263,24,DORDOGNE,SAINT-GEYRAC,24421,3.9192917,5.0,3.4691048,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8245616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8245616,24,DORDOGNE,SAINT-HILAIRE-D'ESTISSAC,24422,0.0,0.0,0.0,0.0
53,79.118317,0.0,63.306637,0.0,0.0,3.858407,0.0,0.0,0.0,0.0,4.0474305,4.0474305,107.65047,0.0,49.861317,0.0,0.0,10.011895,0.0,4.6694217,0.0,0.0,0.0,9.6178751,24,DORDOGNE,SAINT-JULIEN-INNOCENCE-EULALIE,24423,0.0,10.142858,23.3471087,3.858407
54,12.363615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2024975,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,DORDOGNE,SAINT-JEAN-D'ATAUX,24424,4.1611171,10.0,0.0,0.0
55,97.871124,4.125834,0.0,4.125834,4.125834,4.125834,0.0,7.8495102,0.0,0.0,4.0775771,36.870312,65.132278,0.0,0.0,0.0,0.0,0.0,9.9491997,10.209302,5.0015292,5.2093024,0.0,15.0052,24,DORDOGNE,SAINT-JEAN-DE-CÔLE,24425,28.580914,19.757748,0.0,3.9894736
56,19.380442,0.0,7.7521763,0.0,7.7521763,0.0,0.0,0.0,0.0,0.0,0.0,3.8760881,20.595238,0.0,10.297619,0.0,0.0,0.0,0.0,5.1488094,0.0,0.0,0.0,0.0,24,DORDOGNE,SAINT-JEAN-D'ESTISSAC,24426,0.0,0.0,5.1488094,0.0
57,156.57312,3.2011356,23.877319,0.0,0.0,4.0,0.0,8.0,8.0,4.0,33.862309,19.973961,231.91634,14.912061,15.0,0.0,5.0,10.0,10.0,15.073874,0.0,44.041069,48.088268,25.0,24,DORDOGNE,SAINT-JORY-DE-CHALAIS,24428,28.007763999999998,24.8989365,19.90213,23.650624
58,88.623604,0.0,7.7024393,0.0,0.0,4.1184402,0.0,44.246414,0.0,8.0270519,0.0,4.1184402,119.8103,4.8962655,14.688797,0.0,0.0,4.8962655,4.8962655,50.010822,9.792531,10.0,0.0,9.792531,24,DORDOGNE,SAINT-JORY-LAS-BLOUX,24429,16.2923757,10.83682,0.0,4.1184402
59,151.31386,0.0,15.932967,0.0,8.0,16.0,16.648315,3.9528024,8.0,7.8136644,14.841642,20.0,105.5726,0.0,5.0814633,0.0,0.0,20.049917,0.0,5.0,20.0,0.0,5.1525946,15.109857,24,DORDOGNE,SAINT-JULIEN-DE-LAMPON,24432,36.124466,10.0,25.178773,4.0
60,16.183207,0.0,4.0610685,0.0,0.0,4.0610685,0.0,0.0,0.0,0.0,0.0,4.0610685,23.995625,0.0,9.7450867,0.0,0.0,4.64539,0.0,0.0,0.0,4.64539,0.0,0.0,24,DORDOGNE,SAINT-JUST,24434,4.0,4.9597588,0.0,0.0
61,208.32481,23.41003,7.9345746,0.0,0.0,0.0,3.0586047,15.944721,7.8820057,19.917519,3.8820059,11.724962,156.9902,25.098602,5.0806932,0.0,0.0,0.0,0.0,19.085131,17.980703,14.642078,10.058309,14.93349,24,DORDOGNE,SAINT-LAURENT-DES-HOMMES,24436,87.1016481,44.97134,5.1398602,27.468733
62,419.14886,8.0,103.48767,7.0484452,3.7964084,15.386173,3.9955802,67.864426,20.945932,33.378941,12.0,56.500435,540.24353,12.82283,89.038124,0.0,5.0,54.028111,0.0,50.179951,57.975018,85.758972,15.041609,53.134182,24,DORDOGNE,SAINT-LAURENT-DES-VIGNES,24437,54.152515,45.889149,71.37561,32.592342
63,48.46072,4.0470591,16.188236,0.0,0.0,4.0470591,0.0,3.9718969,0.0,3.9652929,0.0,8.1470585,53.01981,0.0,0.0,0.0,0.0,5.3781514,0.0,5.0576916,0.0,4.9369087,0.0,21.512606,24,DORDOGNE,SAINT-LAURENT-LA-VALLÉE,24438,4.0470591,16.134454400000003,0.0,4.0470591
64,16.135593,0.0,12.101695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7407408,0.0,8.7407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,DORDOGNE,SAINT-LÉON-D'ISSIGEAC,24441,4.0338984,0.0,0.0,0.0
65,214.73485,19.986427,4.0,0.0,4.0,12.0,7.0586047,12.103873,0.0,12.0,8.0,64.067413,221.05971,15.0,0.0,0.0,10.0,15.0,8.0202789,30.023062,7.6823397,9.8409891,65.116196,9.1326408,24,DORDOGNE,SAINT-LÉON-SUR-L'ISLE,24442,39.213703,21.266129,29.978067,32.304823
66,124.16438,4.0,0.0,0.0,4.0,8.0,8.041872,16.058187,8.0351839,4.0,8.0520611,40.069019,130.0556,10.0,15.0,0.0,5.0,10.050108,0.0,5.0,14.842889,0.0,5.0,14.919805,24,DORDOGNE,SAINT-LÉON-SUR-VÉZÈRE,24443,3.9065108,25.302881,24.939915,20.0015411
67,31.850975,11.92982,3.9802885,0.0,0.0,3.9802885,0.0,0.0,0.0,0.0,0.0,7.960577,21.279415,0.0,5.0,0.0,0.0,0.97536117,0.0,0.0,0.0,0.0,0.0,10.202703,24,DORDOGNE,SAINT-LOUIS-EN-L'ISLE,24444,4.0,0.0,5.1013513,0.0
68,12.154362,4.1170487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.740264,0.0,5.034483,0.0,0.0,0.0,0.0,9.705781,0.0,0.0,0.0,0.0,24,DORDOGNE,SAINT-MARCEL-DU-PÉRIGORD,24445,4.037313,0.0,0.0,4.0
69,80.372856,8.0253353,4.0,0.0,0.0,39.082058,0.0,8.0769701,4.0892076,4.0,4.0067229,4.0892076,88.462921,9.9253063,0.0,0.0,0.0,14.607734,0.0,0.0,9.8117762,4.6485548,9.8147373,19.687328,24,DORDOGNE,SAINT-MARTIAL-D'ALBARÈDE,24448,5.0033578,14.8545313,5.1129546,0.0
70,563.776,15.980894,47.864613,12.057056,3.8321383,8.0,3.980598,141.07005,35.930603,48.162373,20.096622,43.945141,493.8269,20.136055,20.0,0.0,0.0,10.0,10.0,248.30194,24.811945,30.608055,10.0,40.0,24,DORDOGNE,SAINT-MARTIAL-D'ARTENSET,24449,134.823595,55.07114,24.897776,48.0323469
71,91.819908,11.440994,11.440994,0.0,4.0431137,3.8136647,3.9456522,0.0,3.8136647,0.0,3.8136647,19.247252,127.97572,5.1829267,36.097561,0.0,0.0,5.0,0.0,0.0,10.117709,0.0,5.1829267,35.449318,24,DORDOGNE,SAINT-MARTIAL-DE-NABIRAT,24450,27.3345277,15.479579699999999,15.465696699999999,2.9263797
72,254.90642,8.2123528,20.530882,0.0,4.0061069,12.31853,12.122876,32.267502,28.330744,44.376984,0.0,24.249899,321.88986,34.934849,0.0,9.9891739,5.0,0.0,8.0075655,54.831814,24.853821,15.122388,15.126704,39.880428,24,DORDOGNE,SAINT-MARTIAL-DE-VALETTE,24451,52.5797367,83.776726,30.366396899999998,15.9108069
73,31.539753,3.921664,7.843328,0.0,0.0,0.0,0.0,0.0,0.0,3.9755352,0.0,3.921664,44.81506,10.0,10.0,0.0,0.0,0.0,4.9038463,4.9999413,0.0,0.0,0.0,0.0,24,DORDOGNE,SAINT-MARTIAL-VIVEYROL,24452,7.9558978,9.9729729,4.9383011,3.921664
74,80.860062,0.0,15.937869,0.0,0.0,0.0,5.1455693,24.035339,3.9894736,0.0,0.0,11.869251,65.11454,0.0,15.041782,5.0139275,0.0,0.0,0.0,5.0148845,10.027855,5.0139275,0.0,19.988234,24,DORDOGNE,SAINT-MARTIN-DE-FRESSENGEAS,24453,11.992258,5.0139275,0.0,7.8903036
75,134.80804,4.1438279,28.900139,0.0,0.0,4.1438279,0.0,52.885845,12.287656,7.9522648,0.0,12.431484,187.2204,10.194157,35.554272,0.0,5.0970783,30.530151,4.8482957,20.613876,0.0,14.862554,0.0,30.145115,24,DORDOGNE,SAINT-MARTIN-DE-GURSON,24454,8.0258341,30.409281,4.9656229,4.0371714
76,47.768631,3.8873239,11.964392,0.0,0.0,3.9881306,0.0,3.9881306,0.0,0.0,0.0,15.964392,90.025833,5.0069833,30.041899,0.0,0.0,0.0,4.9071217,0.0,15.020949,0.0,0.0,10.013967,24,DORDOGNE,SAINT-MARTIN-DE-RIBÉRAC,24455,3.9881306,20.0279323,5.0069833,3.9881306
77,40.811535,0.0,12.0,4.0,0.0,4.0,0.0,4.0,0.0,0.92415249,0.0,8.0,15.946866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98619473,5.0,5.0,24,DORDOGNE,SAINT-MARTIN-DES-COMBES,24456,7.8873806,4.9606719,0.0,0.0
78,7.9152403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9576201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,DORDOGNE,SAINT-MARTIN-L'ASTIER,24457,3.9576201,0.0,0.0,0.0
79,36.128574,4.0133333,16.053333,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.061909,73.654755,5.0922508,20.369003,0.0,0.0,5.0922508,5.0922508,10.126704,5.066112,0.0,5.0922508,9.612792,24,DORDOGNE,SAINT-MARTIN-LE-PIN,24458,0.0,5.0922508,3.0188851,0.0
80,100.0877,0.0,43.913982,0.0,0.0,7.9946957,3.9946957,4.1173811,4.0493865,12.049387,0.0,11.984087,55.174534,0.0,30.007683,0.0,0.0,4.9939928,0.0,0.0,0.0,0.0,0.0,10.057619,24,DORDOGNE,SAINT-MAIME-DE-PÉREYROL,24459,7.9893913,10.115239,0.0,3.9946957
81,47.52393,7.9298244,7.9298244,0.0,0.0,7.9298244,0.0,0.0,0.0,7.8748078,0.0,3.9649122,54.739468,5.0852275,5.0069833,0.0,0.0,9.9195175,0.0,0.0,0.0,9.8817244,0.0,9.9195175,24,DORDOGNE,SAINT-MÉARD-DE-DRÔNE,24460,7.9298244,9.9195176,5.0069833,3.9649122
