,DBL_dep,DBL_nomdep,DBL_nomcommune,CED_nviolences2016,CED_nviolences2020,CED_ncambriolages2016,CED_ncambriolages2020,CED_nvolsvoitures2016,CED_nvolsvoitures2020,CED_nautresvols2016,CED_nautresvols2020,CED_ncrimesdelits2016,CED_ncrimesdelits2020
13156,36,INDRE,NIHERNE,2.319999992847443,4.850000023841858,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,3.630000025033951,8.589999973773956,10.91499999165535
13157,36,INDRE,NOHANT-VIC,4.119999974966049,1.754999995231628,1.595000028610229,1.414999961853027,0.0,1.019999980926514,3.634999960660934,2.004999995231628,9.349999964237211,6.194999933242798
13158,36,INDRE,NURET-LE-FERRON,0.0,1.580000042915344,1.595000028610229,1.414999961853027,1.03999999165535,0.5,2.459999948740005,1.259999990463257,5.094999969005585,4.754999995231628
13159,36,INDRE,OBTERRE,3.044999986886978,6.060000002384186,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,1.469999969005585,2.434999972581863,7.149999976158142,10.92999991774559
13160,36,INDRE,ORSENNES,4.119999974966049,5.334999978542328,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,1.469999969005585,1.344999969005585,8.224999964237213,9.114999890327454
13161,36,INDRE,ORVILLE,0.0,1.209999978542328,1.595000028610229,1.414999961853027,1.03999999165535,0.0,2.459999948740005,1.195000052452087,5.094999969005585,3.819999992847443
13162,36,INDRE,OULCHES,0.7249999940395355,4.850000023841858,1.595000028610229,0.0,0.0,0.0,1.469999969005585,1.879999995231628,3.78999999165535,6.730000019073486
13163,36,INDRE,PALLUAU-SUR-INDRE,3.394999980926514,4.524999976158142,1.595000028610229,1.414999961853027,1.03999999165535,0.0,3.634999960660934,2.434999972581863,9.664999961853027,8.374999910593033
13164,36,INDRE,PARNAC,0.7249999940395355,4.805000007152557,1.595000028610229,1.414999961853027,0.0,1.019999980926514,2.644999980926514,3.630000025033951,4.965000003576279,10.86999997496605
13165,36,INDRE,PAUDY,2.495000004768372,5.25,1.595000028610229,0.7049999833106995,1.03999999165535,1.019999980926514,2.459999948740005,4.040000021457672,7.589999973773956,11.01499998569489
13166,36,INDRE,PAULNAY,4.119999974966049,3.314999997615814,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,3.634999960660934,2.004999995231628,10.38999995589256,7.754999935626984
13167,36,INDRE,PÊCHEREAU,4.119999974966049,6.060000002384186,1.595000028610229,1.414999961853027,1.03999999165535,0.5199999809265137,10.77999998629093,3.630000025033951,17.53499998152256,11.62499997019768
13168,36,INDRE,PELLEVOISIN,3.219999998807907,4.545000016689301,1.595000028610229,1.414999961853027,0.0,1.019999980926514,3.634999960660934,3.170000016689301,8.449999988079071,10.14999997615814
13169,36,INDRE,PÉRASSAY,0.0,3.335000038146973,1.595000028610229,1.414999961853027,1.03999999165535,1.019999980926514,2.644999980926514,2.540000021457672,5.280000001192093,8.310000002384186
13170,36,INDRE,PÉROUILLE,2.319999992847443,6.060000002384186,1.595000028610229,0.7049999833106995,0.0,0.0,3.634999960660934,3.000000029802322,7.549999982118607,9.765000015497208
13171,36,INDRE,BADECON-LE-PIN,4.119999974966049,6.060000002384186,1.595000028610229,1.414999961853027,0.0,0.0,4.249999955296516,1.879999995231628,9.964999958872797,9.354999959468842
13172,36,INDRE,POINCONNET,4.119999974966049,8.2049999833107,22.5,8.0,7.0,1.019999980926514,23.77999998629093,29.39000004529953,57.39999996125698,46.61500000953674
13173,36,INDRE,POMMIERS,4.119999974966049,2.199999988079071,1.595000028610229,1.414999961853027,0.0,0.5,3.634999960660934,1.344999969005585,9.349999964237211,5.459999918937683
